nd,gisid,mean_p,std_p,max_p,min_p
NODE_709440239355900,700000159164102,0.06680561403508771,0.017354242251085967,0.11356,0.00182
NODE_709440068927900,700000630698302,0.046215696155281816,0.02366631333056428,0.11460000000000001,0.018000000000000002
NODE_709220402096700,709220335187200,0.01700755787901419,0.006527106842333724,0.040479999999999995,0.00518
NODE_709220402008500,709220288863600,0.0,0.0,0.0,0.0
NODE_709440261148400,709220308559000,0.0,0.0,0.0,0.0
NODE_709440068977300,700000900332902,0.03467472937663307,0.00949849559997438,0.0867,0.0
NODE_709440208838300,709440208884200,0.017380516080777862,0.022130098228878944,0.1307,0.0
NODE_709440069000100,700000900335702,0.027960544979469953,0.005663356515511024,0.0571,0.0
NODE_709220370881700,709220370885500,0.01082649141150112,0.01072632439880704,0.024192,0.001216
NODE_709440208837400,709440208884900,0.018230864197530863,0.009771575309071062,0.047400000000000005,0.0
NODE_709220402009100,709220288864600,0.0,0.0,0.0,0.0
NODE_709440069221200,700000527730102,0.05568081726457399,0.019458613730143563,0.15857100000000002,0.021357
NODE_709440069177300,709220308558000,0.0,0.0,0.0,0.0
NODE_709440239355600,700000159164002,0.06680561403508771,0.017354242251085967,0.11356,0.00182
NODE_709220308225400,709220308228800,0.004107166853303471,0.0023114016190435224,0.0154,0.0
NODE_709440069198800,700000062580902,0.08317310422114306,0.017355712166521597,0.14648,0.0
NODE_709220402117700,700000113536002,0.017007733383121736,0.006527236981715798,0.04047,0.00518
NODE_709440069198600,700000062580802,0.08317310422114306,0.017355712166521597,0.14648,0.0
NODE_709220400974700,700000062579202,0.41809264101606275,0.07206842132586297,0.6585000000000001,0.0
NODE_709220400975000,700000062579102,0.41809264101606275,0.07206842132586297,0.6585000000000001,0.0
NODE_709440069227500,700000527761502,0.0,0.0,0.0,0.0
NODE_709220386762100,709220386765900,0.010826558999253173,0.010726373784999483,0.0242,0.001225
NODE_709440275229100,709440275228300,0.03291237097980553,0.04632797904439005,0.37560000000000004,0.0016
NODE_709440069210900,700000527729702,0.07910669394618836,0.026468045419945112,0.220815,0.032382
NODE_709440200580900,709440200580100,0.11879315907393577,0.031083913936209236,0.21503999999999998,0.044
NODE_709440166935100,709220280889300,0.067691142643764,0.011214244109119791,0.11231999999999999,0.04144
NODE_709440000920700,700000852142902,0.010657041464325738,0.020063421302283262,0.24050000000000002,0.0029
NODE_709440000886600,700000625828902,0.10045882077716098,0.023127835633213713,0.19341,0.046368
NODE_709440000587900,709220271030800,0.04369116878267364,0.010410907622847153,0.104525,0.017075
NODE_709440000891800,700000334722502,0.22790400560119492,0.05127114007959284,0.390978,0.113652
NODE_709440000646600,709220319851100,0.012188408102025507,0.0063935285058969345,0.039216,0.002128
NODE_709440184085700,709440184084900,0.0489335509518477,0.016259041253813274,0.107226,0.018774000000000002
NODE_709440200355300,709440200354500,0.152765625,0.05533851759032052,0.3315,0.057999999999999996
NODE_709440154717200,709440154716400,0.11389749053030304,0.09031160523839135,0.47400000000000003,0.04125
NODE_709440154719200,709440154717400,0.11389749053030304,0.09031160523839135,0.47400000000000003,0.04125
NODE_709440000403300,700000216582702,0.2516261858902576,0.06333038138918565,0.46412100000000006,0.12650399999999998
NODE_709220350114200,700000901407702,0.09048861515490854,0.05736303999976181,0.2658,0.02
NODE_709220350126200,709220319777100,0.09048928704740572,0.057363460437199865,0.26576,0.02
NODE_709220350093000,709220319778100,0.09048861515490854,0.05736303999976181,0.2658,0.02
NODE_709220383711500,700000574904702,0.021196438969764836,0.006677144726467818,0.04918,0.00658
NODE_709220383426300,709220315188500,0.0031266560255387072,0.0028988258602856923,0.0183,0.00215
NODE_709440143498500,709440143507700,0.011378192681105305,0.005456672140159338,0.03872,0.002
NODE_709220383474600,709220330511100,0.021661006721433906,0.0036292657945719525,0.028736,0.011904000000000001
NODE_709220372849600,700000847009902,0.644974637789395,0.3961881826524359,1.2731199999999998,0.11279999999999998
NODE_709220372851400,700000847009602,0.644974637789395,0.3961881826524359,1.2731199999999998,0.11279999999999998
NODE_709220372848200,700000847010102,0.6449762509335325,0.3961877263807684,1.2731999999999999,0.1128
NODE_709220372849000,700000847010002,0.644974637789395,0.3961881826524359,1.2731199999999998,0.11279999999999998
NODE_709220372850200,700000847009802,0.6449762509335325,0.3961877263807684,1.2731999999999999,0.1128
NODE_709220372852200,700000847009502,0.644974637789395,0.3961881826524359,1.2731199999999998,0.11279999999999998
NODE_709220372854900,700000847009702,0.644974637789395,0.3961881826524359,1.2731199999999998,0.11279999999999998
NODE_709440220507400,700000075719802,0.30254294249439884,0.07692143200782314,0.5595,0.1509
NODE_709440213082300,700000162454102,0.3297047779022023,0.05874019371813802,0.5415,0.1697
NODE_709220379114200,709220337588500,0.014905193054518298,0.0014875565347996634,0.020412000000000003,0.0120015
NODE_709220379477500,700000156760502,0.3529255785740948,0.07780850654857312,0.63275,0.16725
NODE_709220379412700,700000061308202,0.20741866342193932,0.12159363072009996,0.407,0.024875
NODE_709220379413600,700000061308102,0.2352257281553398,0.05336041218333197,0.42125,0.119125
NODE_709220379411800,700000061307802,0.26377222637280534,0.06321941499993329,0.504,0.12749999999999997
NODE_709440274206200,709440274202300,0.23951116088092572,0.06733722312385615,0.37744,0.09487999999999999
NODE_709220379551300,700000866471702,0.12545059746079165,0.02127840371634465,0.2228,0.0719
NODE_709220379550600,700000866471002,0.1992392310563643,0.04654642228452324,0.36090000000000005,0.084
NODE_709440186431200,709440186428800,0.040563737307692305,0.052213995563790236,0.23832899999999999,0.007685999999999999
NODE_709220379582900,700000866484402,0.19213051400821818,0.12995123541939274,0.6953939999999998,0.041580000000000006
NODE_709220379582600,700000866483402,0.19213051400821818,0.12995123541939274,0.6953939999999998,0.041580000000000006
NODE_709440288869700,709220083149000,0.4272393203883495,0.08957626616286206,0.6668000000000001,0.22
NODE_709440275429800,709440275431000,0.11284146584546471,0.031217515004345504,0.231273,0.04743900000000001
NODE_709440120345600,709220083165000,0.011307428144830161,0.006556285919328206,0.02928,0.00264
NODE_709440288876100,709220083151000,0.096194102276969,0.025639129353421594,0.1906,0.0499
NODE_709440120276500,709220337529800,0.043468371919342795,0.017253450285938658,0.08534,0.007339999999999999
NODE_709440288873900,709220083150000,0.0,0.0,0.0,0.0
NODE_709440294582300,709440294581700,0.1103700268756999,0.020744466363755352,0.18774,0.056322
NODE_709220222945100,709220317941100,0.08494340089585667,0.01989444046527139,0.152334,0.04013100000000001
NODE_709440120374300,709220289471900,0.15380364646464648,0.04061707799947161,0.299817,0.06362999999999999
NODE_709440180594000,709440180592700,0.05464704740574842,0.07247544964605894,0.3532,0.002
NODE_709440120376000,709220289472900,0.15380364646464648,0.04061707799947161,0.299817,0.06362999999999999
NODE_709440196119000,709220283088100,0.04206918477043673,0.03488121892557594,0.13752899999999998,0.0018900000000000002
NODE_709440288876000,709220083152000,0.16227402015677492,0.03624113093224722,0.2784,0.0692
NODE_709220377694200,700000074713602,0.15173938036580814,0.037540805458166106,0.2853,0.062
NODE_709220377693900,700000074713402,0.15173938036580814,0.037540805458166106,0.2853,0.062
NODE_709220377693600,700000074713302,0.15173938036580814,0.037540805458166106,0.2853,0.062
NODE_709220377744000,700000824667602,0.1548151997013811,0.039525427881824185,0.3044,0.07248
NODE_709220322815100,700000487725102,0.15173897723030982,0.03754100171621971,0.28528,0.062079999999999996
NODE_709220377794500,700000824687802,0.13786442702500934,0.034116360293737595,0.28856,0.07152
NODE_709220377800600,700000824687902,0.14756274831964153,0.048235847090669914,0.30424,0.06912
NODE_709220377743300,700000824667802,0.12145616131441375,0.021575412766900347,0.21328,0.07128
NODE_709220377773800,700000824687602,0.16054285181037703,0.03102098702132975,0.273,0.0908
NODE_709220377757800,700000824667402,0.11193873039581778,0.029161913220814212,0.23232,0.04976
NODE_709220116804200,700000167802902,0.5555256438969765,0.12689432259520045,0.9672,0.0984
NODE_709220116803600,700000167792502,0.5555256438969765,0.12689432259520045,0.9672,0.0984
NODE_709220265947300,700000091707302,0.5555259425158642,0.1268956067829614,0.9672499999999998,0.09837500000000002
NODE_709220109170200,700000091700002,0.5555256438969765,0.12689432259520048,0.9672000000000001,0.0984
NODE_709220113898000,700000126965902,0.5555256438969765,0.12689432259520045,0.9672,0.0984
NODE_709220265951000,700000091712302,0.5555256438969765,0.12689432259520045,0.9672,0.0984
NODE_709220113895700,700000118915002,0.555525463605823,0.12689462231614534,0.9672075,0.09840600000000001
NODE_709220265988100,700000077980202,0.5555256438969765,0.12689432259520045,0.9672,0.0984
NODE_709220266006900,700000077979902,0.5555256438969765,0.12689432259520045,0.9672,0.0984
NODE_709220109242500,700000077979702,0.5555259425158642,0.1268956067829614,0.9672499999999998,0.09837500000000002
NODE_709220266006600,700000077979302,0.5555259425158642,0.1268956067829614,0.9672499999999998,0.09837500000000002
NODE_709220113881200,700000076757502,0.5555256438969765,0.12689432259520048,0.9672000000000001,0.0984
NODE_709220265975000,700000076700002,0.5555256438969765,0.12689432259520048,0.9672000000000001,0.0984
NODE_709220265970600,700000076699502,0.5555259425158642,0.1268956067829614,0.9672499999999998,0.09837500000000002
NODE_709220109221700,700000076698702,0.5555259425158642,0.1268956067829614,0.9672499999999998,0.09837500000000002
NODE_709220390313400,709220298401600,0.4124550074738415,0.21887542999452833,0.9856,0.1152
NODE_709440150926800,709220260324800,0.10536368719304873,0.02607175279071431,0.19536,0.02312
NODE_709220390311800,709220298398900,0.4124550074738415,0.2188754299945283,0.9856,0.11520000000000001
NODE_709220390314200,709220298402600,0.4124550074738415,0.21887542999452833,0.9856,0.1152
NODE_709440175898000,709440175893500,1.6997073534901082,0.7778154391502902,2.5087499999999996,0.07275
NODE_709220390312600,709220298399900,0.4124550074738415,0.2188754299945283,0.9856,0.11520000000000001
NODE_709440150038600,709440150037200,0.17987458006718923,0.13048747926603,0.447375,0.0165
NODE_709220380112800,700000075702902,0.1070522778192681,0.027924712322173858,0.18258000000000002,0.023039999999999998
NODE_709220380113400,700000075702302,0.10705308439133686,0.027925181788694103,0.18259999999999998,0.023039999999999998
NODE_709220401660600,700000075150302,0.10846163181478714,0.012710665594743676,0.1634,0.07385
NODE_709220401567200,700000075144702,0.10095287635412777,0.0056368054277685185,0.2346,0.0966
NODE_709220401544800,700000072341802,0.1386140496824804,0.008783672767024818,0.40836599999999995,0.13639500000000002
NODE_709220380241800,700000659846602,0.00040300336197235707,0.0005886100183700696,0.0047,8.999999999999999e-05
NODE_709220380747700,700000065549102,0.11858940209267563,0.02760252814808342,0.24364,0.07504000000000001
NODE_709440274028600,709440274031800,0.0008351832773422919,0.0008680946845008958,0.002032,1.6e-05
NODE_709220380747400,700000065548102,0.028721850503919375,0.006706370191232433,0.043060499999999995,0.017639999999999996
NODE_709220400752200,709220313562400,0.00624897423450336,0.0012340877383084134,0.011969999999999998,0.0039689999999999994
NODE_709220380148200,700000122643302,0.08650759962049336,0.02362644945550271,0.13945,0.012124999999999999
NODE_709220401806600,700000092914602,0.009821704035874438,0.010472371017994956,0.023615999999999998,0.0007840000000000001
NODE_709220401644400,700000115960602,0.0026322450504295855,0.0008474734734543986,0.0076,0.00124
NODE_709220401857600,700000113821302,0.014169400522583054,0.009390985031404293,0.027007999999999997,0.0025120000000000003
NODE_709220401818900,700000113818702,0.01416950354609929,0.009391024118561995,0.027010000000000003,0.00252
NODE_709220380748600,700000062561602,0.012259325842696627,0.001511774145337399,0.01444,0.01036
NODE_709220380748300,700000062561502,0.028721850503919375,0.006706370191232433,0.043060499999999995,0.017639999999999996
NODE_709220380250300,709220239739700,0.013951578726968172,0.0017646178455535265,0.01738,0.00861
NODE_709220401840400,709220279693800,0.003986608143444154,0.0026055313131385155,0.01062,0.00159
NODE_709220401872900,709220211832900,0.007633470852017937,0.006218835029730291,0.015424,0.0020800000000000003
NODE_709440159744200,700000155603002,0.031471673515128876,0.009575756877098647,0.05863,0.00785
NODE_709440161029600,700000155597502,0.25246020903322136,0.0650429134445203,0.4669,0.1229
NODE_709220371157100,709220371163500,0.012798148562896605,0.0146479600494568,0.032288000000000004,0.00014399999999999998
NODE_709440159439200,700000128390702,6.819708846584545e-07,8.836559250367815e-06,0.000126,0.0
NODE_709440160000600,700000633464602,0.31864065794392527,0.17273038228786255,0.63776,0.0708
NODE_709220401925700,709220332505100,0.02561018504387639,0.008228810721424338,0.084105,0.013922999999999998
NODE_709220401946000,700000873396002,0.027761807807246918,0.048768518345291716,0.128457,0.0011970000000000001
NODE_709440161022800,700000633426202,0.22774387602688573,0.04073744240266212,0.3624,0.11380000000000001
NODE_709220401932200,709220332490800,0.05081405379155771,0.034328067219332965,0.135828,0.008001
NODE_709440159422300,709220160839600,0.03599959686450167,0.009667071791222993,0.066528,0.012473999999999999
NODE_709440160000000,700000633464502,0.31864065794392527,0.17273038228786255,0.63776,0.0708
NODE_709220357423500,700000061576302,0.08567850729517397,0.04415746510449994,0.267,0.027450000000000002
NODE_709220357424400,700000061576002,0.0856792457912458,0.04415752320350839,0.266994,0.027468
NODE_709220406453400,709220406555700,0.28054689063083244,0.08189714961286554,0.49800000000000005,0.11608000000000002
NODE_709220406566400,709220406564800,0.28054671145949983,0.08189830167211457,0.4980799999999999,0.11616
NODE_709220406576200,709220406575200,0.28054714445688694,0.08189702644706921,0.498,0.11599999999999999
NODE_709220406484500,709220406490100,0.013734677118327735,0.005777041440281406,0.0482,0.0064
NODE_709220406566300,709220406565300,0.28054671145949983,0.08189830167211457,0.4980799999999999,0.11616
NODE_709220357412300,709220259555100,0.04097051530993278,0.008420194624115506,0.07615999999999999,0.02248
NODE_709220406535700,709220406556700,0.28054689063083244,0.08189714961286554,0.49800000000000005,0.11608000000000002
NODE_709220377638000,700000059313902,0.03764685287528006,0.007848032028633852,0.064928,0.018
NODE_709220357445800,709220259245100,0.08210190134529148,0.019234915970799602,0.14641200000000001,0.039879
NODE_709220357482700,709220301370700,0.1032446469929025,0.022476267887668194,0.17696,0.0508
NODE_709220406576300,709220406574700,0.28054714445688694,0.08189702644706921,0.498,0.11599999999999999
NODE_709220357526200,700000288972202,0.011507409413522601,0.002468378582912477,0.022285,0.00577
NODE_709220357495900,700000087881202,0.1413591082897685,0.02831313751766762,0.23032800000000003,0.074592
NODE_709220357483500,709220301369700,0.1032446469929025,0.022476267887668194,0.17696,0.0508
NODE_709220397116300,700000059341202,0.03540649496080628,0.01942209833054849,0.09275,0.0095
NODE_709220397116400,700000059341102,0.0460151642403882,0.03470349017103946,0.1415,0.006625
NODE_709220397048200,700000059335702,0.2824570104790419,0.06698758304003904,0.498015,0.136584
NODE_709220397097700,700000059333002,0.13919164126016262,0.12867500210511268,0.4245499999999999,0.0191
NODE_709220397071300,700000059331502,0.2064144049308928,0.12083528409439764,0.466074,0.055125
NODE_709220397096400,700000852659902,0.13210937967115097,0.10969524365355672,0.35385,0.0064
NODE_709220397141900,709220312829800,0.0223821359223301,0.02719057422943852,0.20768,0.00272
NODE_709440272548200,709440272546400,0.03376901119820829,0.013091373666772748,0.06879600000000001,0.011969999999999998
NODE_709440137262700,709220118870500,0.2191758865248227,0.052690326802575196,0.4073,0.09759999999999999
NODE_709440137186100,700000605026602,0.19044162000746545,0.04202728544582877,0.35600000000000004,0.105
NODE_709440200048200,709440200047300,0.009728259245423981,0.0073579734845766,0.0471,0.0033
NODE_709440137336200,700000876474502,0.11476231429637924,0.025796025885308188,0.21703999999999998,0.05704
NODE_709440137335400,700000876459102,0.17309131116921925,0.04793695699874602,0.32624000000000003,0.07672
NODE_709440141349800,700000835026402,0.10523224636058232,0.02724609032405846,0.215334,0.04914
NODE_709440200043300,709440200042500,0.009728259245423981,0.0073579734845766,0.0471,0.0033
NODE_709440272546200,709440272545400,0.012433222844344905,0.004171944003247077,0.03383099999999999,0.0058590000000000005
NODE_709440137302000,700000835026102,0.1385739065420561,0.03208988223356215,0.22940000000000002,0.0496
NODE_709440137224600,709220332992600,0.0776633029510646,0.04419597484987724,0.21010500000000001,0.023687999999999994
NODE_709220199840600,709220199838300,0.15051061986557132,0.14003824291958292,0.7254400000000001,0.0020800000000000003
NODE_709440141349100,700000835026502,0.09377487681970885,0.022773980556063153,0.19668599999999997,0.043974000000000006
NODE_709440137185800,700000605028902,0.06922864077669902,0.014625710436498206,0.1229,0.045
NODE_709440137185900,700000605026902,0.15641680358476473,0.038253602884846416,0.282,0.0748
NODE_709440137263500,709220118871500,0.2210695294996266,0.058853111800687904,0.4451,0.0981
NODE_700000397088303,700000075954502,0.05434921284540702,0.010851428702953591,0.08992000000000001,0.018736
NODE_709220368766100,709220312554200,0.0787214333706607,0.019207746330058006,0.14392,0.0192
NODE_709220368850400,700000443823602,0.20192803286034353,0.06515584086187551,0.402066,0.059472000000000004
NODE_709220368818300,700000639569802,0.019061946208442287,0.009660568980886923,0.036969999999999996,0.006305
NODE_709220368620100,700000837353702,0.18237523525018673,0.0372430310885487,0.30368,0.08048000000000001
NODE_709220368808900,700000452851202,0.02213415171898356,0.012229840144978963,0.03521,0.0067800000000000004
NODE_709440192156700,700000062867302,0.01872956326987682,0.011356016602842193,0.066425,0.0012
NODE_709220368782300,700000062771702,0.15848138061377245,0.10922020364548005,0.46563299999999996,0.0
NODE_709220368784400,700000062771502,0.03083600223964166,0.013851716044326823,0.09325,0.0105
NODE_709440197004700,700000062766002,0.07869651946107785,0.026793507379128216,0.17905000000000001,0.01865
NODE_709220368553000,700000113357902,0.27231763826606875,0.06412953441357867,0.4763,0.0
NODE_709220368552700,700000113356302,0.3207135871593878,0.0905062064587461,0.551,0.08839999999999999
NODE_709220368873000,700000108291402,0.006684979416167665,0.002973843767202457,0.01672,0.00172
NODE_709220297872000,700000140157802,0.5461586412840612,0.2299698532353918,0.8952,0.013300000000000001
NODE_709220297870500,700000140157402,0.5461586412840612,0.2299698532353918,0.8952,0.013300000000000001
NODE_709220297846800,700000140086002,0.5461586263531168,0.22996988776721572,0.8952,0.01328
NODE_709220297845900,700000140085702,0.5461586263531168,0.22996988776721572,0.8952,0.01328
NODE_709220297824000,700000140084502,0.5461586412840612,0.2299698532353918,0.8952,0.013300000000000001
NODE_709220297823100,700000140083302,0.5461586412840612,0.2299698532353918,0.8952,0.013300000000000001
NODE_709220297800100,700000140081102,0.5461586263531168,0.22996988776721572,0.8952,0.01328
NODE_709220297799300,700000140080702,0.5461586263531168,0.22996988776721572,0.8952,0.01328
NODE_709220297776700,700000140018002,0.5461593812989921,0.22996932889877758,0.8951985,0.013292999999999998
NODE_709220297775500,700000140016402,0.5461586412840612,0.2299698532353918,0.8952,0.013300000000000001
NODE_709220297774600,700000140014902,0.5461586412840612,0.2299698532353918,0.8952,0.013300000000000001
NODE_709220297750900,700000139994302,0.5461586263531168,0.22996988776721572,0.8952,0.01328
NODE_709220297750000,700000139991402,0.5461586263531168,0.22996988776721572,0.8952,0.01328
NODE_709220297715800,700000411418202,0.5461586487495333,0.22996983596996468,0.8952,0.013309999999999999
NODE_709220297728300,700000411271602,0.5461586487495333,0.22996983596996468,0.8952,0.013309999999999999
NODE_709220297885700,700000411706602,0.5461586468831654,0.22996984029604378,0.8952,0.013304999999999999
NODE_709220297703300,700000411520002,0.5461586487495333,0.22996983596996468,0.8952,0.013309999999999999
NODE_709440142319800,700000625856602,0.05828285735623599,0.033888602331038305,0.17444700000000002,-0.082656
NODE_709440171503000,700000625263002,0.2518357705286839,0.15738237531033747,0.5428000000000001,0.0564
NODE_709440202363100,709220242489000,0.08023353248693055,0.037487395609442975,0.16620000000000001,0.0192
NODE_709220224225100,700000879828402,0.25263489544436146,0.004671605768470264,0.27125,0.24325
NODE_709440238380300,709440238378600,0.1129934953271028,0.047603776047165106,0.2184,0.04
NODE_709440202336100,709220242490000,0.08023353248693055,0.037487395609442975,0.16620000000000001,0.0192
NODE_709220090876000,709220090878800,0.06285040276179517,0.023867033148814127,0.1503,0.0222
NODE_709440238375400,709440238374600,0.1129934953271028,0.047603776047165106,0.2184,0.04
NODE_709220242492000,709220242488000,0.08023386407766989,0.037487424830439174,0.16619399999999998,0.019215
NODE_709220224212000,700000601056202,0.07552401942472917,0.0593389336390758,0.2421,0.0134
NODE_709440238383400,709440238380700,0.1129934953271028,0.047603776047165106,0.2184,0.04
NODE_709220224183500,700000610311102,0.127679641523525,0.12678212748944268,0.42679999999999996,0.020079999999999997
NODE_709220090876600,709220090879800,0.06285040276179517,0.023867033148814127,0.1503,0.0222
NODE_709220147090400,700000625263102,0.25183573228346456,0.1573826487690454,0.542808,0.056385
NODE_709220373089300,700000060260002,0.0,0.0,0.0,0.0
NODE_709220077253900,700000060378402,0.06826012504665921,0.019139716545277605,0.122225,0.030875
NODE_709220373150000,700000060374502,0.005592886210762331,0.008498996281158184,0.030082499999999998,-0.028255500000000003
NODE_709220373116200,700000123360902,0.05507780515117581,0.015172122561544004,0.1058,0.02296
NODE_709220373089600,700000060260102,0.14071929824561402,0.03271391790469911,0.2618,0.0542
NODE_709220373089000,700000060259902,0.14280561986557133,0.024173845473488515,0.24545000000000003,0.08960000000000001
NODE_709440186103100,700000060242502,0.15330327781926809,0.04728405843742183,0.31298400000000004,0.066213
NODE_709440134230100,700000113310002,0.13538314531191634,0.040136995214784414,0.27448,0.040479999999999995
NODE_709220386964000,700000632374002,0.08267091486183718,0.017665773798615312,0.14641200000000001,0.036351
NODE_709220386963700,700000632373902,0.1029766288274832,0.026640469323708792,0.206325,0.0504
NODE_709440134254800,700000792610802,0.13538316398954053,0.040137074216456375,0.274491,0.040509
NODE_709220396611800,709220396613000,5.675877520537715e-07,6.7157803620338075e-06,8e-05,0.0
NODE_709440226611700,709440226608900,0.014440321375186846,0.022085128411295424,0.23079999999999998,0.0022
NODE_709220373105700,700000325837602,0.21809252519596867,0.07063100456820025,0.4744845,0.002772
NODE_709220373126300,700000645117102,0.09924788984316653,0.027348583887172904,0.18950399999999995,0.038681999999999994
NODE_709220373126600,700000645116902,0.08317610862262038,0.019148046531802906,0.176715,0.040383
NODE_709440235833700,700000160095502,0.044650810003732735,0.015048395880439155,0.12527999999999997,0.013119999999999998
NODE_709220393067200,700000160054302,0.09217596080627101,0.033468804354821684,0.191646,0.035721
NODE_709440216406500,700000160006402,0.020726811799850635,0.010003340262811095,0.046368,-0.020979
NODE_709220393185500,700000610505902,0.016616784994400894,0.007465422698999778,0.051597000000000004,-0.005984999999999999
NODE_709220393100200,700000655457802,0.061992355356476306,0.016012043677573595,0.13136,0.028640000000000002
NODE_709220393100300,700000655457502,0.02300373412994772,0.007469989992554766,0.06272,0.01072
NODE_709220393147200,700000655477502,0.03885858902575588,0.009856926746162181,0.08544,0.02048
NODE_709220393238600,700000607358802,0.05713687196715193,0.013613152524420306,0.10784,0.012
NODE_709220393249500,700000607362502,0.04900114968271743,0.015453772850570152,0.09223999999999999,0.01992
NODE_709220393185600,700000610504502,0.021386652596189767,0.00579159418912123,0.04013100000000001,0.008127
NODE_709220395195300,700000655477402,0.04275559537140724,0.009128479952215864,0.06896,0.00864
NODE_709440191187400,700000061526702,0.3936818521284541,0.2441463028355651,1.0045,0.021
NODE_709440191186400,700000061526602,0.3936818521284541,0.2441463028355651,1.0045,0.021
NODE_709220345727300,709220231837100,0.03538351847704367,0.010048781953482301,0.097524,0.021546
NODE_709220387280700,709220337210000,0.026909768483943244,0.02728662938722597,0.06175999999999999,0.0014399999999999999
NODE_709440222575100,709440222574300,0.03192237227805695,0.017053913350673657,0.096375,-0.015249999999999998
NODE_709220345768300,709220337653400,0.010327426278462113,0.0008590315506864,0.01365,0.0089
NODE_709220345673800,700000422058002,0.9009635834266516,0.13508542984104344,1.3944,0.52608
NODE_709220345673200,700000422050802,0.8298068409260642,0.12485183672860654,1.2201600000000001,0.55008
NODE_709220345754900,709220241984100,0.004883605675877521,0.005832861641723395,0.037863,0.0005669999999999999
NODE_709440222577100,709440222575300,0.03192237227805695,0.017053913350673657,0.096375,-0.015249999999999998
NODE_709220392650000,700000202991902,0.04086393057110862,0.00888416347590331,0.075033,0.018962999999999997
NODE_709220392689600,700000415822702,0.1422042254572602,0.034023058113703535,0.31583999999999995,0.07384
NODE_709220392718100,709220206820200,0.03963868047779022,0.010130398709324886,0.082675,0.015
NODE_709220392780200,709220205847800,0.058028230022404786,0.027236509905259797,0.154675,0.012075
NODE_709220392815900,709220344267900,0.055966405375139985,0.010522166375995177,0.09348000000000001,4e-05
NODE_709220392792100,700000089345102,0.12530858529301978,0.02180718104398722,0.1977,0.0
NODE_709440242131900,700000061477702,0.20167704367301234,0.049548111077481916,0.3496,0.0844
NODE_709220227101500,700000155747402,0.15909055584609635,0.06143167426400863,0.31518899999999994,0.001575
NODE_709440153436700,700000060344202,0.06558954672897196,0.013206534877658724,0.10501250000000001,0.0296375
NODE_709440153484300,709220335810300,0.015225392083644509,0.01949867039266844,0.10392000000000001,0.00068
NODE_709440235142100,700000060343002,0.05524448600223964,0.01460699573086942,0.10952550000000001,0.02457
NODE_709220383205800,700000118547302,0.1197338995519044,0.031304744369056045,0.223272,0.050589
NODE_709220383206200,700000118330902,0.14063489999999998,0.008002242816860782,0.151326,0.12915000000000001
NODE_709440153503500,700000681739402,0.07116245515695067,0.07528511339600168,0.400176,0.015939000000000002
NODE_709440153535300,709220277702400,0.009528151748777736,0.005504857968947445,0.04608450000000001,0.0009135
NODE_709440153635000,700000893564302,0.10440331590739357,0.02366413149410871,0.1688,0.038880000000000005
NODE_709440233939300,709440233939800,0.10708464389697647,0.0209090341531461,0.15939,0.049455
NODE_709440153553000,700000062221202,0.07974499440089586,0.026892807459340338,0.15344,0.0
NODE_709440153552000,700000062221102,0.15728283687943265,0.027983949123178576,0.256,4e-05
NODE_709220356565400,700000059344902,0.5193831131019037,0.2658961351982798,1.3187200000000001,0.22824
NODE_709220356565100,700000059344802,0.519381560283688,0.26589590384576434,1.3187200000000001,0.22832
NODE_709220356573800,700000059345402,0.5193809257185517,0.2658954858267598,1.318625,0.22825000000000004
NODE_709220356569800,700000059345302,0.5193809257185517,0.2658954858267598,1.318625,0.22825000000000004
NODE_709220356566900,700000059345202,0.519381560283688,0.26589590384576434,1.3187200000000001,0.22832
NODE_709220356565700,700000059345102,0.51938320268757,0.2658954643655512,1.3186000000000002,0.22820000000000001
NODE_709220356566600,700000059345002,0.5193831131019037,0.2658961351982798,1.3187200000000001,0.22824
NODE_709440096548700,700000150989502,0.0,0.0,0.0,0.0
NODE_709440096548800,700000150988402,0.4790890123226289,0.09934088204775701,0.82925,0.2745
NODE_709440096550200,700000150985902,0.5876567282568123,0.09665029902327045,0.905125,0.36324999999999996
NODE_709220351685200,700000150992602,0.24135072951739622,0.14609283664795342,0.49025,0.038
NODE_709220351785200,700000847408302,0.07808378323375653,0.017757615656859495,0.1559565,0.045045
NODE_709220351775000,700000847390502,0.18960242718446602,0.03943461829400358,0.32549999999999996,0.10189999999999999
NODE_709220351775100,700000847379902,0.231624374766704,0.04545573755914051,0.38380000000000003,0.1143
NODE_709220360567300,709220209033200,0.25466565957446813,0.048238598572244655,0.401562,0.13796999999999998
NODE_709440286539300,709440286535100,0.04540920502092051,0.022758452095920926,0.129,0.0113
NODE_709220285470900,709220285471100,0.07336155397833394,0.04460412786275955,0.19584000000000001,0.01272
NODE_709440179769000,709440179768000,0.03331768570362075,0.01116261160541672,0.07831999999999999,0.010960000000000001
NODE_709220360874500,709220283648400,0.26732688316536024,0.04850140886705285,0.40624,0.12904
NODE_709220285168200,709220285169400,0.2692706700261292,0.07925058344628552,0.555625,0.11350000000000002
NODE_709440286020200,700000242979302,0.07572703510082152,0.018462596076269856,0.127575,0.0
NODE_709440179799000,709440179794200,0.11004864501679733,0.01923998503030012,0.16904,0.06672
NODE_709440286539900,709440286535800,0.06520351648351648,0.01956713476566007,0.12300000000000001,0.026600000000000002
